,user_id,song_id,listen_count,title,release,artist_name,year
557,5a905f000fc1ff3df7ca807d57edb608863db05d,SONMKLO12AB017B593,5,Colourful,Skins,Skream,2006
558,5a905f000fc1ff3df7ca807d57edb608863db05d,SONQSBF12AF72ABB86,5,Thrills,LCD Soundsystem,LCD Soundsystem,2005
559,5a905f000fc1ff3df7ca807d57edb608863db05d,SONREBX12A8C142DBA,1,I Feel Better,One Life Stand,Hot Chip,2010
560,5a905f000fc1ff3df7ca807d57edb608863db05d,SONSOPT12A6D4F9405,1,Too Long,Discovery,Daft Punk,2001
561,5a905f000fc1ff3df7ca807d57edb608863db05d,SONTNHB12A8C1391D6,3,Clock,Clock EP,Simian Mobile Disco,2007
562,5a905f000fc1ff3df7ca807d57edb608863db05d,SONVRTN12A8C1385C2,2,Made In The Dark,Made In The Dark,Hot Chip,2008
563,5a905f000fc1ff3df7ca807d57edb608863db05d,SONZSVJ12A67AE0924,17,Gong,Takk...,Sigur RÃ³s,2005
564,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOCICG12A8AE49309,1,Church,Epiphany,T-Pain featuring Teddy Verseti,2008
565,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOCVAY12A6D4F8385,2,Rollin' & Scratchin',Musique Vol 1,Daft Punk,1995
566,5a905f000fc1ff3df7ca807d57edb608863db05d,SOODXFF12A8C13A21C,1,sun drums and soil,Everything Ecstatic,Four Tet,2005
567,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOHDXT12AB0181797,1,Shes Long Gone,Brothers,The Black Keys,2010
568,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOIMYS12A8C135E18,1,Riot,Los Angeles,Flying Lotus,2008
569,5a905f000fc1ff3df7ca807d57edb608863db05d,SOONKAK12A8C140357,1,Clampdown,The End Has No End,The Strokes,2004
570,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOPRQI12A8C135DF9,2,Camel,Los Angeles,Flying Lotus,2008
571,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOQZMA12A6D4F9922,4,Jupiter Room (Martian Assault Mix),The Twelve Inches EP,Digitalism,2006
572,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOSJIV12AF729E09E,10,Great Release,LCD Soundsystem,LCD Soundsystem,2005
573,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOVFYS12A81C23135,2,Violet Hill,Brit Awards 2009,Coldplay,2008
574,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOWPBJ12A8C137FB4,2,Lost!,Viva La Vida Or Death And All His Friends,Coldplay,2008
575,5a905f000fc1ff3df7ca807d57edb608863db05d,SOOZPLQ12A6701D220,2,Because We Can,Moulin Rouge,Fatboy Slim,2001
576,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPAETP12A8C131E3B,2,Anything New,Idealism,Digitalism,2007
577,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPBXPQ12AB01887E2,1,You're The One,Magic Potion,The Black Keys,2006
578,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPEGMI12AF72AA77F,6,Hotdog,Attack Decay Sustain Release,Simian Mobile Disco,2007
579,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPJJFS12A8C131AE6,2,1983,1983,Flying Lotus,2006
580,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPJULC12A6D4F667F,1,Smile (Explicit Version),Alright_ Still,Lily Allen,2007
581,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPLAHV12A8C13D110,7,DVNO,Justice,Justice,0
582,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPMDSY12AF72A0C6F,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008
583,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPOCCO12A58A7ADED,4,Music Is Happiness,One Ten Hundred Thousand Million,Octopus Project,2005
584,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPODKB12AB01820CC,1,Don't Shake It Off,C.Y.S.L.A.B.F.,Mika Miko,2006
585,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPOFBW12AB0187196,1,Saturdays,Bright Like Neon Love,Cut Copy,2004
586,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPPHBW12AB018C800,4,Silva & Grimes,Latin,Holy Fuck,2010
587,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPPPWN12A8C135DCD,5,Milkshake,LP,Holy Fuck,2007
588,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPQGWI12A8C135DDB,2,Royal Gregory,LP,Holy Fuck,2007
589,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPQQNK12A8C13BF46,1,Recycled Air (Album),Give Up,Postal Service,2003
590,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPRATO12A8C132851,3,Out At The Pictures,Made In The Dark,Hot Chip,2008
591,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPRHFU12A8C13A256,2,sleep_ eat food_ have visions,Everything Ecstatic,Four Tet,2005
592,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPRVKW12A6D4FD57B,4,Digitalism In Cairo (Digitalism's Extended Mix),Idealistic,Digitalism,2004
593,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPTLTT12A58A7938D,1,& Down,Oi Oi oi REMIXED,Boys Noize,2007
594,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPUUQJ12AF72A5748,2,Susie Q,Creedence Gold,Creedence Clearwater Revival,1979
595,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPXKYD12A6D4FA876,2,Yellow,Yellow,Coldplay,2000
596,5a905f000fc1ff3df7ca807d57edb608863db05d,SOPYIJT12B0B80BA6D,3,Technologic (Peaches No Logic Remix),Technologic,Daft Punk,2005
597,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQACEU12A58A78E0D,1,and then patterns,Everything Ecstatic,Four Tet,2005
598,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQAJHW12AB0186004,1,Every Lasting Light,Brothers,The Black Keys,2010
599,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQAQYN12A58A7B08D,3,Lava Lava,Lava Lava,Boys Noize,2007
600,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQEFWR12A8C137A34,1,Kaaos ei karkaa,Haloo Helsinki!,Haloo Helsinki!,2008
601,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQHHBY12A8C13336B,3,Parisian Goldfish,Los Angeles,Flying Lotus,2008
602,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQIHFL12A58A79480,2,I Want I Want,Idealism,Digitalism,2007
603,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQISNQ12A8AE45F4C,9,Porno Disaster,Identification Parade,Octopus Project,2002
604,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQJKGN12A8C1425B5,2,Beach Party,Coming On Strong,Hot Chip,2005
605,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQJLWB12A6701E7B3,3,Losing My Edge,LCD Soundsystem,LCD Soundsystem,2000
606,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQLDTI12AB018C80A,2,Stilettos,Latin,Holy Fuck,2010
607,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQMRTC12A8C13B091,5,Responsible Stu,One Ten Hundred Thousand Million,Octopus Project,2005
608,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQNPEO12AB018780D,1,Wild Seasons,Earth EP,Trademark,0
609,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQOXDM12A8C137FB0,2,Cemeteries Of London,Viva La Vida Or Death And All His Friends,Coldplay,2008
610,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQPCVN12AF729FB85,1,Something About Us,Discovery,Daft Punk,2001
611,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQRHIX12A6701F955,1,Going Nowhere,Bright Like Neon Love,Cut Copy,2004
612,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQSPDJ12A58A7EC6E,1,Meteor,Ray Guns Are Not Just The Future,the bird and the bee,2009
613,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQTCHH12A6D4F5AAD,18,nÃ½ BatterÃ½,NY Batteri,Sigur Ros,0
614,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQTPLM12B0B809575,1,Strange Times,Strange Times,The Black Keys,2008
615,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQUQOK12A8AE47F95,1,Summertime,The Sunny Side Of Life,DJ Jazzy Jeff & The Fresh Prince,1997
616,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQWSHS12A6701C576,2,X & Y,X & Y,Coldplay,0
617,5a905f000fc1ff3df7ca807d57edb608863db05d,SOQZBYZ12A6701E7B0,2,Movement,LCD Soundsystem,LCD Soundsystem,2005
618,5a905f000fc1ff3df7ca807d57edb608863db05d,SORAQKI12A8C135DE9,3,Breathe . Something/Stellar STar,Los Angeles,Flying Lotus,2008
619,5a905f000fc1ff3df7ca807d57edb608863db05d,SORBYRY12A8C139616,1,Jefferson Aeroplane [Demo],The Bird And The Bee Sides,Relient K,2008
620,5a905f000fc1ff3df7ca807d57edb608863db05d,SORDUSQ12A6D4F5D47,1,Girl With a Problem,Snow in June,The Northern Pikes,1990
621,5a905f000fc1ff3df7ca807d57edb608863db05d,SOREBOB12A6D4F7986,2,A Rush Of Blood To The Head,Six Feet Under - Everything Ends,Coldplay,2002
622,5a905f000fc1ff3df7ca807d57edb608863db05d,SORFFOI12A8C135E10,2,Golden Diva,Los Angeles,Flying Lotus,2008
623,5a905f000fc1ff3df7ca807d57edb608863db05d,SORGOJJ12A6D4F8597,2,No Fit State,The Warning,Hot Chip,2006
624,5a905f000fc1ff3df7ca807d57edb608863db05d,SORHJAS12AB0187D3F,6,Stagger,Skream!,Skream,2006
625,5a905f000fc1ff3df7ca807d57edb608863db05d,SORIFLJ12A81C23948,3,Harmony One,Pause,Four Tet,2001
626,5a905f000fc1ff3df7ca807d57edb608863db05d,SORJOVT12AB018C4B4,5,The Pulse,LP,Holy Fuck,2007
627,5a905f000fc1ff3df7ca807d57edb608863db05d,SORKDWS12A6701E6D9,4,Boys Will Be Boys,Boys Will Be Boys Hit Pac,The Ordinary Boys,2005
628,5a905f000fc1ff3df7ca807d57edb608863db05d,SORKVID12A6D4FC6D2,8,Out There On The Ice,In Ghost Colours,Cut Copy,2008
629,5a905f000fc1ff3df7ca807d57edb608863db05d,SORKZFB12A6D4FCABC,2,Agaetis Byrjun,Agaetis Byrjun,Sigur Ros,2003
630,5a905f000fc1ff3df7ca807d57edb608863db05d,SORQVPO12AF72A690C,1,New York City Cops,Is This It,The Strokes,2001
631,5a905f000fc1ff3df7ca807d57edb608863db05d,SORRCNC12A8C13FDA9,1,Is This It,Is This It,The Strokes,2001
632,5a905f000fc1ff3df7ca807d57edb608863db05d,SORVYXQ12AB018C994,1,The Only One,Brothers,The Black Keys,2010
633,5a905f000fc1ff3df7ca807d57edb608863db05d,SORYTPO12AB0183974,4,Let There Be Lite (Album Version),A Cross The Universe,Justice,0
634,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSCNTQ12B35058813,3,1983 (Daedelus's Odd-Dance Party Remix),1983,Flying Lotus,2006
635,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSDUAW12A8C13BA7D,1,Arguru,Random Album Title,Deadmau5,2007
636,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSEBVP12A6D4F9CBB,1,Amsterdam,A Rush Of Blood To The Head,Coldplay,2002
637,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSFZBK12A8C137A1E,4,Opening Up (Ce Soir On Danse),Fancy Footwork,Chromeo,2007
638,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSJCNH12A81C23945,2,Twenty Three,Pause,Four Tet,2001
639,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSJDQJ12A8C13D4A9,5,Fancy Footwork,Fancy Footwork,Chromeo,2007
640,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSKKUE12AB0180108,1,All I Need,Ministry of Sound Presents Chilled II 1991-2009,Air,0
641,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSLEFC12A6D4FC740,1,Slan Le Maige,Heroes,Reel Feelings,0
642,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSLQZV12AB018C818,2,P.I.G.S.,Latin,Holy Fuck,2010
643,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSMMEW12A8C134F96,1,We Own The Sky (Edit),We Own The Sky,M83,2008
644,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSNUDO12AB0181485,1,You Only Live Twice (Live From Norway),Don't Panic,Coldplay,2001
645,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSOHQJ12A6D4F97A3,1,Deep Inside Of You (2006 Remastered LP Version),A Collection,Third Eye Blind,2006
646,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSQQGF12A6310F0FB,2,Politik,A Rush Of Blood To The Head,Coldplay,2002
647,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSTULZ12AAF3B4683,1,Melody Day,Andorra,Caribou,2007
648,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSVPIE12A6D4FA873,2,Shiver,Parachutes,Coldplay,2000
649,5a905f000fc1ff3df7ca807d57edb608863db05d,SOSVQNK12AC468D6BE,2,Moar Ghosts 'n' Stuff,Ghosts 'n' Stuff,Deadmau5,0
650,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTARUJ12A8C13B0DA,5,Six Feet Up,One Ten Hundred Thousand Million,Octopus Project,2005
651,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTCMDJ12A6D4F8528,14,The Gift,We Don't Need To Whisper,Angels and Airwaves,2006
652,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTDIMP12AB01821E8,1,The Flame,Magic Potion,The Black Keys,2006
653,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTDKEJ12AB0187AAA,6,Shine Shine,Oi Oi oi REMIXED,Boys Noize,2007
654,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTEPSZ12AB018C99D,1,Ten Cent Pistol,Brothers,The Black Keys,2010
655,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTHRRH12A8C13DCBA,6,Let There Be Light (album version),Justice,Justice,0
656,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTIDKX12A6D4FA7EA,2,Daylight,A Rush Of Blood To The Head,Coldplay,2002
657,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTIVDJ12AF72A9442,4,Jupiter Approach,Idealism,Digitalism,2007
658,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTJQZN12AF72AA288,1,Voyager,Discovery,Daft Punk,2001
659,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTMFRY12A8C13C8A2,2,ZDRLT (Rewind),Pogo (Remixes 2008 EP),Digitalism,2008
660,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTORXA12A58A79338,15,What They Found,Identification Parade,Octopus Project,2002
661,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTQUEC12AB01877F8,1,L'hiver : Allegro,Les 4 saisons,Antonio Vivaldi,1965
662,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTRQEJ12AF72A45D7,2,Spies,Parachutes,Coldplay,2000
663,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTVQBZ12A8C13B0E7,4,Lots More Stairs,One Ten Hundred Thousand Million,Octopus Project,2005
664,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTXSMC12AB0182217,1,Black Door,Magic Potion,The Black Keys,2006
665,5a905f000fc1ff3df7ca807d57edb608863db05d,SOTYLCV12A8C143772,3,Bad Luck,Coming On Strong,Hot Chip,2004
666,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUCKDH12A8C138FF5,2,Don't Panic,Don't Panic,Coldplay,1999
667,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUEEWG12A8C139E61,1,Tone Bank Jungle,Holy Fuck,Holy Fuck,2005
668,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUKJBT12A6701C4D6,2,Speed Of Sound,Speed Of Sound,Coldplay,2005
669,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUNJIO12AB0181339,1,Gears,Gears,Future Rock,0
670,5a905f000fc1ff3df7ca807d57edb608863db05d,SOURYDB12A8C135A6A,1,Teen Angst,Sci-Fi Lo-Fi Vol. 3,M83,2005
671,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUSAXA12AF72A73F5,4,North American Scum,North American Scum,LCD Soundsystem,2007
672,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUSJNT12A67ADE72B,2,high fives,Everything Ecstatic,Four Tet,2005
673,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUSMNI12A8C136F4F,2,Passion,Pacha Classics,Gat DÃ©cor,1992
674,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUTGUB12AB017DC5B,1,You Only Live Once,You Only Live Once/Mercy Mercy Me,The Strokes,2005
675,5a905f000fc1ff3df7ca807d57edb608863db05d,SOUZBUD12A8C13FD8E,1,Killing Lies,First Impressions Of Earth,The Strokes,2005
676,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVBJIV12A81C22366,1,Cliquot,The Flying Club Cup,Beirut,2007
677,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVDLZN12AB0185BEA,1,Tighten Up,Tighten Up,The Black Keys,2010
678,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVEFXA12A58A7942A,3,Malaria Codes,One Ten Hundred Thousand Million,Octopus Project,2005
679,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVFNKP12A81C2177F,5,Lava Lava,Oi Oi oi,Boys Noize,2007
680,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVHPUT12A81C22A56,4,I GOT THIS DOWN,SAMPLE AND HOLD: Attack Decay Sustain Release REMIXED,Simian Mobile Disco,2007
681,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVHVBJ12A58A7AB0A,19,The Way Things Go,Identification Parade,Octopus Project,2002
682,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVIFRY12AB017B114,4,Visions,In Ghost Colours,Cut Copy,2008
683,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVJFSL12A58A7F6A4,2,Home Zone,Idealism,Digitalism,2007
684,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVLDZB12A81C206F5,1,Unravel,Vespertine Live,BjÃ¶rk,1997
685,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVLJHG12A81C21AA0,1,Give It Up (feat. Pharrell Williams) (Amended Album Version),Give It Up,Twista featuring Pharrell Williams,2007
686,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVMKIC12AF72A05CC,1,Crece La Voz,Ingravitto,Macaco,2006
687,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVOKGC12A58A7DF6B,8,Bruise,One Ten Hundred Thousand Million,Octopus Project,2005
688,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVPVKH12A8C133388,1,Testament (feat. Gonja Sufi),Los Angeles,Flying Lotus,2008
689,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVQTBU12AF72A6675,1,Bendable Poseable,Made In The Dark,Hot Chip,2008
690,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVRQIK12A6701F118,2,Television Rules The Nation,Human After All,Daft Punk,2005
691,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVRTPN12AB0184F9E,1,Howlin For You,Brothers,The Black Keys,2010
692,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVSCKX12A8C13D3E1,5,The Beat Is Rockin (Original Mix),This Beat Is Rockin,Ericke,0
693,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVUBST12AB018C9A4,1,Im Not The One,Brothers,The Black Keys,2010
694,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVUGCB12A8C131B45,4,Hello,1983,Flying Lotus,2006
695,5a905f000fc1ff3df7ca807d57edb608863db05d,SOVVJEU12A8C133F33,2,Faxing Berlin,Random Album Title,Deadmau5,2007
696,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWEBRA12A6701F115,3,Human After All,Human After All (Medley),Daft Punk,2005
697,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWEJXA12A6701C574,2,Fix You,X & Y,Coldplay,2005
698,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWFIFP12A8C13A9EE,6,Hearts On Fire,Hearts On Fire,Cut Copy,2007
699,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWGZIE12A6D4FC6F2,8,Strangers In The Wind,In Ghost Colours,Cut Copy,2008
700,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWJYKK12A8C13286A,1,One Pure Thought,Made In The Dark,Hot Chip,2008
701,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWKLEE12A81C232AC,3,Rage!,She's in Control,Chromeo,2004
702,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWKUZM12A67AE0D37,7,Street Justice,The Looks,MSTRKRFT,2006
703,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWMGHQ12A6D4F914D,6,Work On You,Work On You,MSTRKRFT,2006
704,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWNVRT12AB0188CA6,1,She Just Likes To Fight,There Is Love In You,Four Tet,2010
705,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWSAVT12AB0186103,2,From Off To On,Silent Shout,The Knife,0
706,5a905f000fc1ff3df7ca807d57edb608863db05d,SOWTXCC12A8151B85A,2,Unspoken,Rounds,Four Tet,2003
707,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXCUHM12B0B8092BB,2,Safari,LP,Holy Fuck,2007
708,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXDHVL12A6D4FBBE7,8,Nightly Journey,Nightly Journey,Dim Pees,0
709,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXFANL12A6310F1B5,1,Too Long (Gonzales Version),Daft Club,Daft Punk,2003
710,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXFTPU12A81C2150E,7,Sigur 3 (Untitled),( ),Sigur Ros,2002
711,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXFTSF12A6D4F7278,1,Revolution 909,Homework,Daft Punk,1996
712,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXIIIM12A6D4F66C8,3,All My Friends,All My Friends,LCD Soundsystem,2007
713,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXILLO12A6310F1B6,3,Aerodynamite,Daft Club,Daft Punk,2001
714,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXLKBQ12A8C131B17,2,Shifty,1983,Flying Lotus,2006
715,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXLSBV12AB018397A,1,We Are Your Friends (Reprise) (Album Version),A Cross The Universe,Justice,0
716,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXYPGW12AB018C806,2,SHT MTN,Latin,Holy Fuck,2010
717,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXZCIH12A8C1425F0,2,Keep Fallin,Coming On Strong,Hot Chip,2004
718,5a905f000fc1ff3df7ca807d57edb608863db05d,SOXZMNC12A8C135DD5,2,Lovely Allen,LP,Holy Fuck,2007
719,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYEVUY12A8C145F58,1,Strange Desire,Magic Potion,The Black Keys,2006
720,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYEWFR12AB0189AB6,1,Odessa,Odessa,Caribou,2010
721,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYHTAT12A81C23955,1,Untangle,Pause,Four Tet,2001
722,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYIRPZ12A6D4FCAB0,16,Olsen Olsen,Agaetis Byrjun,Sigur Ros,1999
723,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYIWVC12A8AE47F31,1,It's Christmas So We'll Stop (Choir Version),It's Christmas So We'll Stop,The Pretend It's December Choir,2007
724,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYJJRX12A8C137A0F,5,Bonafied Lovin (Radio Edit),Bonafied Lovin,Chromeo,0
725,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYLDJC12A6701E2FF,1,Car Wash,Party Triple Set,Rose Royce,1976
726,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYLLGK12A81C217A1,5,DonÂ´t Believe The Hype,Oi Oi oi,Boys Noize,2007
727,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYNOQQ12A8C136127,4,Vegas Collie (feat. A sample from Natvralisms Nanoloop),Reset EP,Flying Lotus,0
728,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYOGWU12A8AE481A6,3,Television Rules The Nation / Crescendolls,Alive 2007,Daft Punk,2007
729,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYPJMP12AF72A901D,1,The Warning,The Warning,Hot Chip,2006
730,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYRHNG12A8C14002E,1,All The Kings Horns,Songs For Christmas,Sufjan Stevens,0
731,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYVSHP12A6702016E,2,Never As Tired As When I'm Waking Up,LCD Soundsystem,LCD Soundsystem,2005
732,5a905f000fc1ff3df7ca807d57edb608863db05d,SOYYYFE12A81C2395E,1,You Could Ruin My Day,Pause,Four Tet,2001
733,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZBZFF12A6310F12D,2,Trouble,Trouble (B-Side),Coldplay,2000
734,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZHUUI12A6701D7B6,1,Swing_ Swing,The All-American Rejects,The All-American Rejects,2003
735,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZJHUF12A8C13E642,5,The Adjustor,One Ten Hundred Thousand Million,Octopus Project,2005
736,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZJWDN12A8151B851,2,My Angel Rocks Back And Forth,Rounds,Four Tet,2003
737,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZMNAX12A58A77F88,3,Short Circuit,Discovery,Daft Punk,2001
738,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZNZGG12AB018305A,2,The Joker,The Joker,Fatboy Slim,2004
739,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZOEYP12AB0188C9D,2,Plastic People,There Is Love In You,Four Tet,2010
740,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZORGY12A8C140382,1,I'll Try Anything Once,Heart In A Cage,The Strokes,2006
741,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZPQES12A6D4F8E57,2,Alive,Musique Vol 1,Daft Punk,1994
742,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZUNWX12A81C221F3,2,Forest Families,Silent Shout,The Knife,0
743,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZUPDR12A8C137FB6,1,42,Viva La Vida Or Death And All His Friends,Coldplay,2008
744,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZWBVE12AAF3B515C,6,Golden Mummy Golden Bird,Desperate Living,Horse The Band,2009
745,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZXEZV12A6D4F737F,9,Disco Infiltrator (FK's Infiltrated Vocal),Introns,LCD Soundsystem,2005
746,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZYBGN12A8C13A93C,6,I Feel For You,I Feel For U,Stefan Schrom,0
747,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZYDZR12A8C13F4F0,2,For You,Shiver,Coldplay,2000
748,5a905f000fc1ff3df7ca807d57edb608863db05d,SOZYPRF12A6310F1B4,2,Aerodynamic (Slum Village Remix),Daft Club,Daft Punk,2001
